UT,作者,机构,第几作者
WOS:000719241800001,"Qi, XP","Jiangsu Agrianim Husb Vocat Coll, Taizhou, Jiangsu, Peoples R China.",8
WOS:000719241800001,"Chen, WJ","Jinling Inst Technol, Sch Anim Sci & Food Engn, Nanjing, Jiangsu, Peoples R China.",9
WOS:000719241800001,"Chen, T","Jinling Inst Technol, Sch Anim Sci & Food Engn, Nanjing, Jiangsu, Peoples R China.",10
WOS:000538332300007,"Pei, PY","Jinling Inst Technol, Sch Elect & Mech Engn, Nanjing, Peoples R China.",1
WOS:000538332300007,"Yan, SL","Nanjing Univ Informat Sci & Technol, Sch Management Sci & Engn, Nanjing, Peoples R China.",2
WOS:000538332300007,"Gao, CF","Nanjing Univ Aeronaut & Astronaut, State Key Lab Mech & Control Mech Struct, Nanjing, Peoples R China.",3
WOS:000475512700012,"Dai, SY","Southeast Univ, Sch Math, Nanjing 210096, Jiangsu, Peoples R China.",1
WOS:000475512700012,"Chen, HH","Nanjing Normal Univ, Dept Math, Nanjing 210097, Jiangsu, Peoples R China.",2
WOS:000478765700027,"Zhang, M","Nanjing Univ Aeronaut & Astronaut, Coll Econ & Management, Nanjing 211106, Jiangsu, Peoples R China.",1
WOS:000478765700027,"Zhu, JJ","Nanjing Univ Aeronaut & Astronaut, Coll Econ & Management, Nanjing 211106, Jiangsu, Peoples R China.",2
WOS:000478765700027,"Kumaraswamy, P","Univ Waterloo, Dept Syst Design Engn, Waterloo, ON N2L 3G1, Canada.",3
WOS:000478765700027,"Wang, HH","Jinling Inst Technol, Sch Business, Nanjing 211169, Jiangsu, Peoples R China.",4
WOS:000451073200034,"Shen, YL","Nanjing Univ Sci & Technol, MIIT Key Lab Adv Display Mat & Devices, Inst Optoelect & Nanomat, Sch Mat Sci & Engn, Nanjing 210094, Jiangsu, Peoples R China.",1
WOS:000451073200034,"Wei, C","Jinling Inst Technol, Sch Sci, Nanjing 211169, Jiangsu, Peoples R China.",2
WOS:000451073200034,"Ma, LB","Nanjing Univ, Key Lab Mesoscop Chem MOE, Sch Chem & Chem Engn, Nanjing 210093, Jiangsu, Peoples R China.",3
WOS:000451073200034,"Wang, SL","Nanjing Univ Sci & Technol, MIIT Key Lab Adv Display Mat & Devices, Inst Optoelect & Nanomat, Sch Mat Sci & Engn, Nanjing 210094, Jiangsu, Peoples R China.",4
WOS:000451073200034,"Wang, X","Nanjing Univ Sci & Technol, MIIT Key Lab Adv Display Mat & Devices, Inst Optoelect & Nanomat, Sch Mat Sci & Engn, Nanjing 210094, Jiangsu, Peoples R China.",5
WOS:000451073200034,"Xu, XB","Nanjing Univ Sci & Technol, MIIT Key Lab Adv Display Mat & Devices, Inst Optoelect & Nanomat, Sch Mat Sci & Engn, Nanjing 210094, Jiangsu, Peoples R China.",6
WOS:000451073200034,"Zeng, HB","Nanjing Univ Sci & Technol, MIIT Key Lab Adv Display Mat & Devices, Inst Optoelect & Nanomat, Sch Mat Sci & Engn, Nanjing 210094, Jiangsu, Peoples R China.",7
WOS:001657104000001,"Chen, DY","Jinling Inst Technol, Coll Hort, Nanjing 210038, Peoples R China.",1
WOS:001657104000001,"Jiang, XR","Jinling Inst Technol, Coll Hort, Nanjing 210038, Peoples R China.",2
WOS:001657104000001,"Xu, XJ","Jinling Inst Technol, Coll Hort, Nanjing 210038, Peoples R China.",3
WOS:001657104000001,"Wang, JD","Jiangsu Acad Agr Sci, Inst Agr Resources & Environm, Jiangsu Cultivated Land Conservat Sci Observat & E, Minist Agr & Rural Affairs, Nanjing 210014, Peoples R China.",4
WOS:001657104000001,"Zhang, YC","Jinling Inst Technol, Coll Hort, Nanjing 210038, Peoples R China.",5
WOS:001657104000001,"Ma, JZ","Jinling Inst Technol, Coll Hort, Nanjing 210038, Peoples R China.",6
WOS:001657104000001,"Zhang, Q","Jinling Inst Technol, Coll Hort, Nanjing 210038, Peoples R China.",7
WOS:001657104000001,"Gao, TR","Jinling Inst Technol, Coll Hort, Nanjing 210038, Peoples R China.",8
WOS:001657104000001,"Xu, CX","Jinling Inst Technol, Coll Hort, Nanjing 210038, Peoples R China.",9
WOS:001657104000001,"Li, SL","Jinling Inst Technol, Coll Hort, Nanjing 210038, Peoples R China.",10
WOS:001657104000001,"Cheng, LR","Jinling Inst Technol, Coll Hort, Nanjing 210038, Peoples R China.",11
WOS:001616887200001,"Xu, Z","Nanjing Univ Sci & Technol, Sch Safety Sci & Engn, Nanjing 210094, Peoples R China.",1
WOS:001616887200001,"Wu, S","Nanyang Technol Univ, Sch Phys & Math Sci, 21 Nanyang Link, Singapore 637371, Singapore.",2
WOS:001616887200001,"Li, RT","Nanjing Univ Sci & Technol, Sch Mat Sci & Engn, MIIT Key Lab Adv Met & Intermet Mat Technol, Nanjing 210094, Peoples R China.",3
WOS:001616887200001,"Liu, WW","Nanjing Univ Sci & Technol, Sch Mat Sci & Engn, MIIT Key Lab Adv Met & Intermet Mat Technol, Nanjing 210094, Peoples R China.",4
WOS:001616887200001,"Liu, E","Nanjing Univ Sci & Technol, Sch Mat Sci & Engn, MIIT Key Lab Adv Met & Intermet Mat Technol, Nanjing 210094, Peoples R China.",5
WOS:001616887200001,"Bian, LX","Nanjing Univ Sci & Technol, Sch Safety Sci & Engn, Nanjing 210094, Peoples R China.",6
WOS:001616887200001,"Xu, F","Nanjing Univ Sci & Technol, Sch Safety Sci & Engn, Nanjing 210094, Peoples R China.",7
WOS:001616887200001,"Tang, JX","Jinling Inst Technol, Sch Mat Engn, Nanjing 210038, Peoples R China.",8
WOS:001616887200001,"Lew, WS","Nanyang Technol Univ, Sch Phys & Math Sci, 21 Nanyang Link, Singapore 637371, Singapore.",9
WOS:001541492300001,"Li, JY","Southeast Univ, Dept Urban Planning, Nanjing, Peoples R China.",1
WOS:001541492300001,"Hu, MX","Southeast Univ, Dept Urban Planning, Nanjing, Peoples R China.",2
WOS:001541492300001,"Zhang, XY","Southeast Univ, Dept Urban Planning, Nanjing, Peoples R China.",3
WOS:001541492300001,"Han, B","Jinling Inst Technol, Collage Hort, Nanjing, Peoples R China.",4
WOS:001541492300001,"Qi, JH","Southeast Univ, Dept Urban Planning, Nanjing, Peoples R China.",5
WOS:001541492300001,"Zheng, JM","Hong Kong Poolytechn Unicers, Dept Bldg & Real Estate, Hong Kong, Peoples R China.",6
WOS:001541492300001,"Wang, H","Nanjing Forestry Univ, Coll Landscape Architecture, Nanjing, Peoples R China.",7
WOS:001127159800007,"Yan, XY","Hohai Univ, Coll Comp & Informat, Nanjing 211100, Peoples R China.",1
WOS:001127159800007,"He, ZR","Nanjing Univ Posts & Telecommun, Coll Telecommun & Informat Engn, Nanjing 210003, Peoples R China.",2
WOS:001127159800007,"Huang, YX","Nanjing Univ Posts & Telecommun, Coll Telecommun & Informat Engn, Nanjing 210003, Peoples R China.",3
WOS:001127159800007,"Xu, XH","Nanjing Univ Posts & Telecommun, Coll Telecommun & Informat Engn, Nanjing 210003, Peoples R China.",4
WOS:001127159800007,"Wang, J","Jinling Inst Technol, Engn Sch Networks & Telecommun, Nanjing 211169, Peoples R China.",5
WOS:001127159800007,"Zhou, XF","Hohai Univ, Coll Comp & Informat, Nanjing 211100, Peoples R China.",6
WOS:001127159800007,"Wang, CS","Jinling Inst Technol, Engn Sch Networks & Telecommun, Nanjing 211169, Peoples R China.",7
WOS:001127159800007,"Lu, ZY","Nanjing Great Informat Co Ltd, AI Innovat Ctr, Nanjing 210046, Peoples R China.",8
WOS:000608691300014,"Lyu, F","Jinling Inst Technol, Sch Elect & Informat Engn, Nanjing 211169, Peoples R China.",1
WOS:000608691300014,"Xu, XQ","Nanjing Xiaozhuang Univ, Sch Elect Engn, Nanjing 211171, Peoples R China.",2
WOS:000608691300014,"Wang, Y","Nanjing Xiaozhuang Univ, Sch Elect Engn, Nanjing 211171, Peoples R China.",3
WOS:000608691300014,"Luo, YY","Huawei Corp, Dept Turing Architecture Design, HiSilicon, Shenzhen 518129, Peoples R China.",4
WOS:000608691300014,"Wang, YX","Nanjing Xiaozhuang Univ, Sch Elect Engn, Nanjing 211171, Peoples R China.",5
WOS:000608691300014,"Pan, HB","Nanjing Univ, Sch Elect Sci & Engn, Nanjing 210023, Peoples R China.",6
WOS:000498195900016,"Yan, ZQ","Beijing Jiaotong Univ, Beijing Lab Secur & Privacy Intelligent Transport, Beijing 100044, Peoples R China.",1
WOS:000498195900016,"Wu, Q","Xian Shiyou Univ, Sch Comp Sci, Xian 710065, Shaanxi, Peoples R China.",2
WOS:000498195900016,"Ren, M","Xian Shiyou Univ, Sch Comp Sci, Xian 710065, Shaanxi, Peoples R China.",3
WOS:000498195900016,"Liu, JQ","Beijing Jiaotong Univ, Beijing Lab Secur & Privacy Intelligent Transport, Beijing 100044, Peoples R China.",4
WOS:000498195900016,"Liu, SW","Beijing Jiaotong Univ, Beijing Lab Secur & Privacy Intelligent Transport, Beijing 100044, Peoples R China.",5
WOS:000498195900016,"Qiu, S","Jinling Inst Technol, Sch Software Engn, Nanjing 211169, Jiangsu, Peoples R China.",6
WOS:000362786800001,"Zhou, HC","Nanjing Univ Aeronaut & Astronaut, Coll Automat Engn, Nanjing 210016, Jiangsu, Peoples R China.",1
WOS:000362786800001,"Xu, DZ","Jiangnan Univ, Key Lab Adv Proc Control Light Ind, Minist Educ, Inst Automat, Wuxi 214122, Peoples R China.",2
WOS:000362786800001,"Jiang, B","Nanjing Univ Aeronaut & Astronaut, Coll Automat Engn, Nanjing 210016, Jiangsu, Peoples R China.",3
WOS:000331717400088,"Buriro, R","Nanjing Agr Univ, Coll Vet Med, Nanjing, Jiangsu, Peoples R China.",1
WOS:000331717400088,"Lv, YJ","Nanjing Agr Univ, Coll Vet Med, Nanjing, Jiangsu, Peoples R China.",2
WOS:000331717400088,"Ali, I","Nanjing Agr Univ, Coll Vet Med, Nanjing, Jiangsu, Peoples R China.",3
WOS:000331717400088,"Tang, S","Nanjing Agr Univ, Coll Vet Med, Nanjing, Jiangsu, Peoples R China.",4
WOS:000331717400088,"Liu, ZJ","Nanjing Agr Univ, Coll Vet Med, Nanjing, Jiangsu, Peoples R China.",5
WOS:000331717400088,"Zhang, M","Jinling Inst Technol, Coll Anim Sci & Technol, Nanjing, Jiangsu, Peoples R China.",6
WOS:000331717400088,"Adem, A","Nanjing Agr Univ, Coll Vet Med, Nanjing, Jiangsu, Peoples R China.",7
WOS:000331717400088,"Hartung, J","Univ Vet Med Hannover, Inst Anim Hyg Anim Welf & Farm Anim Behav, Hannover, Germany.",8
WOS:000331717400088,"Bao, ED","Nanjing Agr Univ, Coll Vet Med, Nanjing, Jiangsu, Peoples R China.",9
WOS:000777088000001,"Jiang, F","Southeast Univ, Minist Educ, Key Lab Concrete & Prestressed Concrete Struct, Nanjing 210096, Peoples R China.",1
WOS:000777088000001,"Ding, YL","Southeast Univ, Minist Educ, Key Lab Concrete & Prestressed Concrete Struct, Nanjing 210096, Peoples R China.",2
WOS:000777088000001,"Song, YS","Jinling Inst Technol, Sch Architecture Engn, Nanjing, Peoples R China.",3
WOS:000777088000001,"Geng, FF","Nanjing Inst Technol, Sch Architecture Engn, Nanjing, Peoples R China.",4
WOS:000777088000001,"Wang, ZW","Shenzhen Express Engn Consulting Co Ltd, Shenzhen, Peoples R China.",5
WOS:000519661800106,"Li, L","Nanjing Univ, Collaborat Innovat Ctr Adv Microstruct, Jiangsu Key Lab Artificial Funct Mat,Coll Engn &, Natl Lab Solid State Microstruct,Dept Mat Sci & E, Nanjing 210093, Peoples R China.",1
WOS:000519661800106,"Fang, D","Nanjing Univ, Collaborat Innovat Ctr Adv Microstruct, Jiangsu Key Lab Artificial Funct Mat,Coll Engn &, Natl Lab Solid State Microstruct,Dept Mat Sci & E, Nanjing 210093, Peoples R China.",2
WOS:000519661800106,"Wang, RX","Nanjing Univ, Collaborat Innovat Ctr Adv Microstruct, Jiangsu Key Lab Artificial Funct Mat,Coll Engn &, Natl Lab Solid State Microstruct,Dept Mat Sci & E, Nanjing 210093, Peoples R China.",3
WOS:000519661800106,"Hao, JG","Liaocheng Univ, Coll Mat Sci & Engn, Liaocheng 252059, Shandong, Peoples R China.",4
WOS:000519661800106,"Gu, ZB","Nanjing Univ, Collaborat Innovat Ctr Adv Microstruct, Jiangsu Key Lab Artificial Funct Mat,Coll Engn &, Natl Lab Solid State Microstruct,Dept Mat Sci & E, Nanjing 210093, Peoples R China.",5
WOS:000519661800106,"Zhang, ST","Nanjing Univ, Collaborat Innovat Ctr Adv Microstruct, Jiangsu Key Lab Artificial Funct Mat,Coll Engn &, Natl Lab Solid State Microstruct,Dept Mat Sci & E, Nanjing 210093, Peoples R China.",6
WOS:000364247500092,"Lin, Q","Jinling Inst Technol, Sch Mat Engn, Nanjing 211169, Jiangsu, Peoples R China.",1
WOS:000364247500092,"Zhang, XJ","Jinling Inst Technol, Sch Mat Engn, Nanjing 211169, Jiangsu, Peoples R China.",2
WOS:000364247500092,"Lu, CH","Nanjing Univ Technol, State Key Lab Mat Oriented Chem Engn, Nanjing 210009, Jiangsu, Peoples R China.",3
WOS:000364247500092,"Lan, XH","Nanjing Univ Technol, State Key Lab Mat Oriented Chem Engn, Nanjing 210009, Jiangsu, Peoples R China.",4
WOS:000364247500092,"Hou, GH","Yancheng Inst Technol, Key Lab Adv Technol Environm Protect Jiangsu Prov, Yancheng 224051, Peoples R China.",5
WOS:000364247500092,"Xu, ZZ","Nanjing Univ Technol, State Key Lab Mat Oriented Chem Engn, Nanjing 210009, Jiangsu, Peoples R China.",6
WOS:001714537600001,"Fan, CC","Jinling Inst Technol, Sch Mat Engn, Nanjing, Peoples R China.",1
WOS:001714537600001,"Jiao, SL","Beijing Univ Posts & Telecommun, State Key Lab Informat Photon & Opt Commun, Beijing, Peoples R China.",2
WOS:001714537600001,"Bi, QQ","Southeast Univ, Jiangsu Key Lab Sci & Applicat Mol Ferroelectr, Nanjing, Peoples R China.",3
WOS:001714537600001,"Wu, JH","Southeast Univ, Jiangsu Key Lab Sci & Applicat Mol Ferroelectr, Nanjing, Peoples R China.",4
WOS:001714537600001,"Fu, HL","Jinling Inst Technol, Sch Mat Engn, Nanjing, Peoples R China.",5
WOS:001714537600001,"Liu, CD","Southeast Univ, Jiangsu Key Lab Sci & Applicat Mol Ferroelectr, Nanjing, Peoples R China.",6
WOS:001714537600001,"Du, GW","Southeast Univ, Jiangsu Key Lab Sci & Applicat Mol Ferroelectr, Nanjing, Peoples R China.",7
WOS:001714537600001,"Huang-Fu, ZC","Southeast Univ, Jiangsu Key Lab Sci & Applicat Mol Ferroelectr, Nanjing, Peoples R China.",8
WOS:001714537600001,"Wang, W","Southeast Univ, Jiangsu Key Lab Sci & Applicat Mol Ferroelectr, Nanjing, Peoples R China.",9
WOS:001385183400001,"Zhang, CL","Jinling Inst Technol, Coll Intelligent Sci & Control Engn, Nanjing 211169, Peoples R China.",1
WOS:001385183400001,"Tu, L","Anqing Normal Univ, Sch Elect Engn & Intelligent Mfg, Anqing 246011, Anhui, Peoples R China.",2
WOS:001385183400001,"Yang, Z","Jinling Inst Technol, Coll Intelligent Sci & Control Engn, Nanjing 211169, Peoples R China.",3
WOS:001385183400001,"Du, BL","China Elect Power Res Inst, Wuhan 430074, Hubei, Peoples R China.",4
WOS:001385183400001,"Zhou, ZH","Jinling Inst Technol, Coll Intelligent Sci & Control Engn, Nanjing 211169, Peoples R China.",5
WOS:001385183400001,"Wu, J","Hefei Univ Technol, Sch Automot & Transportat Engn, Hefei 230009, Anhui, Peoples R China.",6
WOS:001385183400001,"Chen, LP","Hefei Univ Technol, Sch Elect Engn & Automat, Hefei 230009, Anhui, Peoples R China.",7
WOS:000955096900002,"Chen, LP","Hefei Univ Technol, Sch Elect Engn & Automat, Hefei 230009, Peoples R China.",1
WOS:000955096900002,"Xu, CC","Hefei Univ Technol, Sch Elect Engn & Automat, Hefei 230009, Peoples R China.",2
WOS:000955096900002,"Bao, XY","Hefei Univ Technol, Sch Elect Engn & Automat, Hefei 230009, Peoples R China.",3
WOS:000955096900002,"Lopes, A","Univ Porto, Fac Engn, LAETA INEGI, Rua Dr Roberto Frias, P-4200465 Porto, Portugal.",4
WOS:000955096900002,"Li, PH","Chongqing Univ Posts & Telecommun, Coll Automat, Automot Elect Engn Res Ctr, Chongqing 400065, Peoples R China.",5
WOS:000955096900002,"Zhang, CL","Jinling Inst Technol, Coll Intelligent Sci & Control Engn, Nanjing 211169, Peoples R China.",6
WOS:000740576000001,"Du, MQ","Hohai Univ, Coll Civil & Transportat Engn, Nanjing, Peoples R China.",1
WOS:000740576000001,"Jiang, XW","Jinling Inst Technol, Nanjing Innovat Ctr ITS, Nanjing, Peoples R China.",2
WOS:000740576000001,"Chen, A","Hong Kong Polytech Univ, Dept Civil & Environm Engn, Hong Kong, Peoples R China.",3
WOS:000733480300001,"Zheng, W","Nanjing Univ Sci & Technol, Sch Comp Sci & Engn, Nanjing 210094, Peoples R China.",1
WOS:000733480300001,"Chen, S","Nanjing Univ Sci & Technol, Sch Comp Sci & Engn, Nanjing 210094, Peoples R China.",2
WOS:000733480300001,"Fu, ZY","Nanjing Univ Sci & Technol, PCA Lab, Nanjing 210094, Peoples R China.",3
WOS:000733480300001,"Zhu, F","Nanjing Forestry Univ, Coll Informat Sci & Technol, Nanjing 210037, Peoples R China.",4
WOS:000733480300001,"Yan, H","Nanjing Univ Sci & Technol, PCA Lab, Nanjing 210094, Peoples R China.",5
WOS:000733480300001,"Yang, J","Nanjing Univ Sci & Technol, PCA Lab, Nanjing 210094, Peoples R China.",6
WOS:000408754100012,"Wang, SS","Nanjing Forestry Univ, Dept Econ & Management, 159 Longpan Rd, Nanjing 210037, Jiangsu, Peoples R China.",1
WOS:000408754100012,"Zhang, H","State Forestry Adm SINO RCETFOR, Res Ctr Econ & Trade Forest Prod, 159 Longpan Rd, Nanjing 210037, Jiangsu, Peoples R China.",2
WOS:000408754100012,"Nie, Y","State Forestry Adm SINO RCETFOR, Res Ctr Econ & Trade Forest Prod, 159 Longpan Rd, Nanjing 210037, Jiangsu, Peoples R China.",3
WOS:000408754100012,"Yang, HQ","Nanjing Forestry Univ, Dept Econ & Management, 159 Longpan Rd, Nanjing 210037, Jiangsu, Peoples R China.",4
WOS:000332937600078,"Zhan, J","Nanjing Agr Univ, Key Lab Monitoring & Management Crop Dis & Pest I, Dept Plant Pathol, Coll Plant Protect,Minist Educ, Nanjing 210095, Jiangsu, Peoples R China.",1
WOS:000332937600078,"Wu, HJ","Nanjing Agr Univ, Key Lab Monitoring & Management Crop Dis & Pest I, Dept Plant Pathol, Coll Plant Protect,Minist Educ, Nanjing 210095, Jiangsu, Peoples R China.",2
WOS:000332937600078,"Yang, Y","Nanjing Agr Univ, Key Lab Monitoring & Management Crop Dis & Pest I, Dept Plant Pathol, Coll Plant Protect,Minist Educ, Nanjing 210095, Jiangsu, Peoples R China.",3
WOS:000332937600078,"Wang, S","Nanjing Agr Univ, Key Lab Monitoring & Management Crop Dis & Pest I, Dept Plant Pathol, Coll Plant Protect,Minist Educ, Nanjing 210095, Jiangsu, Peoples R China.",4
WOS:000332937600078,"Zhan, XJ","Nanjing Agr Univ, Key Lab Monitoring & Management Crop Dis & Pest I, Dept Plant Pathol, Coll Plant Protect,Minist Educ, Nanjing 210095, Jiangsu, Peoples R China.",5
WOS:000332937600078,"Gao, XW","Nanjing Agr Univ, Key Lab Monitoring & Management Crop Dis & Pest I, Dept Plant Pathol, Coll Plant Protect,Minist Educ, Nanjing 210095, Jiangsu, Peoples R China.",6
WOS:001694148200001,"Zheng, XY","Jinling Inst Technol, Sch Sci, Nanjing 211169, Peoples R China.",1
WOS:001694148200001,"Chen, JR","Nanjing Normal Univ, Jiangsu Collaborat Innovat Ctr Biomed Funct Mat, Sch Math Sci, Minist Educ Key Lab NSLSCS, Nanjing 210023, Peoples R China.",2
WOS:001694148200001,"Wang, F","Nanjing Normal Univ, Jiangsu Collaborat Innovat Ctr Biomed Funct Mat, Sch Math Sci, Minist Educ Key Lab NSLSCS, Nanjing 210023, Peoples R China.",3
WOS:001680872300004,"Hu, HR","Nanjing Univ Posts & Telecommun, Coll Elect & Opt Engn, Nanjing 210046, Peoples R China.",1
WOS:001680872300004,"Guo, YD","Nanjing Univ Posts & Telecommun, Coll Elect & Opt Engn, Nanjing 210046, Peoples R China.",2
WOS:001680872300004,"Xia, SJ","Nanjing Univ Posts & Telecommun, Coll Elect & Opt Engn, Nanjing 210046, Peoples R China.",3
WOS:001680872300004,"Jiang, Y","Jinling Inst Technol, Coll Sci, Nanjing 211169, Peoples R China.",4
WOS:001680872300004,"Chen, YW","Nanjing Univ Posts & Telecommun, Coll Elect & Opt Engn, Nanjing 210046, Peoples R China.",5
WOS:001680872300004,"Zhang, LD","Nanjing Univ Posts & Telecommun, Coll Elect & Opt Engn, Nanjing 210046, Peoples R China.",6
WOS:001680872300004,"Lin, LY","Nanjing Univ Posts & Telecommun, Coll Elect & Opt Engn, Nanjing 210046, Peoples R China.",7
WOS:001680872300004,"Zeng, HL","Nanjing Univ, Natl Lab Solid State Microstruct, Nanjing 210093, Peoples R China.",8
WOS:001680872300004,"Yan, XH","Nanjing Univ Posts & Telecommun, Coll Elect & Opt Engn, Nanjing 210046, Peoples R China.",9
WOS:001537040900001,"Gao, HM","Nanjing Univ Posts &Telecommunicat, Inst Adv Mat IAM, Sch Sci, Nanjing 210023, Peoples R China.",1
WOS:001537040900001,"Gong, W","Nanjing Univ Posts &Telecommunicat, Inst Adv Mat IAM, Sch Sci, Nanjing 210023, Peoples R China.",2
WOS:001537040900001,"Shi, AQ","Nanjing Univ Posts &Telecommunicat, Inst Adv Mat IAM, Sch Sci, Nanjing 210023, Peoples R China.",3
WOS:001537040900001,"Zhang, XY","Yangzhou Univ, Coll Phys Sci & Technol, Yangzhou 225002, Peoples R China.",4
WOS:001537040900001,"Wang, XX","Henan Univ Sci & Technol, Sch Phys & Engn, Henan Key Lab Photoelect Energy Storage Mat & Appl, Luoyang 471023, Peoples R China.",5
WOS:001537040900001,"Pu, Y","Nanjing Univ Posts &Telecommunicat, Inst Adv Mat IAM, Sch Sci, Nanjing 210023, Peoples R China.",6
WOS:001537040900001,"Niu, XH","Nanjing Univ Posts &Telecommunicat, Inst Adv Mat IAM, Sch Sci, Nanjing 210023, Peoples R China.",7
WOS:001236407500001,"Zhang, R","Jinling Inst Technol, Sch Architectural Engn, Nanjing 211199, Peoples R China.",1
WOS:001236407500001,"Li, YL","Southwest Univ Sci & Technol, Sch Civil Engn & Architecture, Mianyang 621010, Peoples R China.",2
WOS:001236407500001,"Chen, T","Tianjin Univ, Sch Architecture, Tianjin 300072, Peoples R China.",3
WOS:001236407500001,"Zhou, L","Tianjin Univ, Sch Architecture, Tianjin 300072, Peoples R China.",4
